,Mass (amu),Time (microseconds),Amplitude
0,0,0,-0.1522928244319992
1,0.000001234567901234567901234567901,2,0.7993569128109853
2,0.000004938271604938271604938271604,4,0.8242855288707066
3,0.00001111111111111111111111111111,6,0.817506143981428
4,0.00001975308641975308641975308642,8,-0.6181663679410107
5,0.00003086419753086419753086419754,10,-0.6206213733969398
6,0.00004444444444444444444444444445,12,0.06359333885925138
7,0.00006049382716049382716049382716,14,0.09509639488314113
8,0.00007901234567901234567901234568,16,-2.1082376976090815
9,0.0001,18,3.112456346621094
10,0.0001234567901234567901234567901,20,-3.553213936817969
11,0.0001493827160493827160493827160,22,1.4191369086424468
12,0.0001777777777777777777777777777,24,0.11283038510236144
13,0.0002086419753086419753086419752,26,0.6038434907997823
14,0.0002419753086419753086419753088,28,-1.19986665572899
15,0.0002777777777777777777777777779,30,-0.9094514361407362
16,0.0003160493827160493827160493828,32,1.2588440866111972
17,0.0003567901234567901234567901235,34,0.579357920052992
18,0.0004,36,-0.9527448221391437
19,0.0004456790123456790123456790123,38,-3.1532956756936428
20,0.0004938271604938271604938271604,40,1.2592739189193383
21,0.0005444444444444444444444444443,42,0.07315395228389582
22,0.0005975308641975308641975308640,44,0.5348285176697608
23,0.0006530864197530864197530864200,46,0.8489023246406625
24,0.0007111111111111111111111111113,48,-3.0165825713358667
25,0.0007716049382716049382716049384,50,-2.209942611590396
26,0.0008345679012345679012345679013,52,-2.5314827938326605
27,0.0009,54,-0.1925231941139429
28,0.0009679012345679012345679012345,56,3.0829909558652684
29,0.001038271604938271604938271605,58,-2.073967962412277
30,0.001111111111111111111111111111,60,1.6782971668457436
31,0.001186419753086419753086419753,62,2.138036464521149
32,0.001264197530864197530864197531,64,1.0900175944081145
33,0.001344444444444444444444444445,66,-1.0391203054879568
34,0.001427160493827160493827160494,68,-1.2930677927585073
35,0.001512345679012345679012345679,70,-2.9498430048304116
36,0.0016,72,-2.601809103244172
37,0.001690123456790123456790123457,74,5.095241998488565
38,0.001782716049382716049382716049,76,-0.5236477532276794
39,0.001877777777777777777777777777,78,2.7065368668736385
40,0.001975308641975308641975308642,80,2.167885467654371
41,0.002075308641975308641975308642,82,0.31436418060991017
42,0.002177777777777777777777777778,84,1.011352930442731
43,0.002282716049382716049382716050,86,4.958243595761691
44,0.002390123456790123456790123457,88,0.7752304520570173
45,0.0025,90,0.8966971307994802
46,0.002612345679012345679012345679,92,4.7411560924806935
47,0.002727160493827160493827160494,94,0.48387163363989094
48,0.002844444444444444444444444444,96,4.140697503693707
49,0.002964197530864197530864197530,98,3.5319352200425804
50,0.003086419753086419753086419754,100,-4.586868127225228
