,Mass (amu),Time (microseconds),Amplitude
0,0,0,1.2522449101095885
1,0.000001234567901234567901234567901,2,-0.6203404545182382
2,0.000004938271604938271604938271604,4,-3.9243835983551882
3,0.00001111111111111111111111111111,6,0.22467303566634653
4,0.00001975308641975308641975308642,8,-0.7814560845124978
5,0.00003086419753086419753086419754,10,0.8366043071434515
6,0.00004444444444444444444444444445,12,-0.10865654605022074
7,0.00006049382716049382716049382716,14,-0.4428707782557899
8,0.00007901234567901234567901234568,16,-1.952062075119901
9,0.0001,18,1.1675292597862867
10,0.0001234567901234567901234567901,20,3.4856893761782892
11,0.0001493827160493827160493827160,22,-2.7069708426596084
12,0.0001777777777777777777777777777,24,-2.2752446422449735
13,0.0002086419753086419753086419752,26,-4.074823214650796
14,0.0002419753086419753086419753088,28,-3.895717438726544
15,0.0002777777777777777777777777779,30,-0.6825128165699847
16,0.0003160493827160493827160493828,32,-0.7412521447739566
17,0.0003567901234567901234567901235,34,-4.201544955081138
18,0.0004,36,-4.158486794704299
19,0.0004456790123456790123456790123,38,4.327798031012146
20,0.0004938271604938271604938271604,40,0.5411630169560714
21,0.0005444444444444444444444444443,42,-1.6106897644860205
22,0.0005975308641975308641975308640,44,0.6838373096486609
23,0.0006530864197530864197530864200,46,2.66419584647412
24,0.0007111111111111111111111111113,48,-2.1119046585537125
25,0.0007716049382716049382716049384,50,-0.5452985414149155
26,0.0008345679012345679012345679013,52,-0.7250488624876767
27,0.0009,54,2.3005809669599864
28,0.0009679012345679012345679012345,56,1.526696234010686
29,0.001038271604938271604938271605,58,3.423917017348048
30,0.001111111111111111111111111111,60,0.7262600965713899
31,0.001186419753086419753086419753,62,-1.1602784762873135
32,0.001264197530864197530864197531,64,1.8841540431649872
33,0.001344444444444444444444444445,66,0.30839812937388816
34,0.001427160493827160493827160494,68,6.5162210073719535
35,0.001512345679012345679012345679,70,1.870362206806017
36,0.0016,72,-1.1065954545629804
37,0.001690123456790123456790123457,74,-0.7179893517488595
38,0.001782716049382716049382716049,76,3.466632730590371
39,0.001877777777777777777777777777,78,2.3337240042306155
40,0.001975308641975308641975308642,80,0.4692568733498122
41,0.002075308641975308641975308642,82,2.6479321505981326
42,0.002177777777777777777777777778,84,0.8708687545089789
43,0.002282716049382716049382716050,86,-1.8554598379625786
44,0.002390123456790123456790123457,88,-0.9783078893677631
45,0.0025,90,-3.1120011949345474
46,0.002612345679012345679012345679,92,-0.6370083304260232
47,0.002727160493827160493827160494,94,2.761012713895408
48,0.002844444444444444444444444444,96,2.5762964288578143
49,0.002964197530864197530864197530,98,-0.03365295408757742
50,0.003086419753086419753086419754,100,-3.3398757578146285
51,0.003211111111111111111111111111,102,0.9528492482174172
52,0.003338271604938271604938271605,104,-2.982740390627591
53,0.003467901234567901234567901235,106,-0.9440356703919714
54,0.0036,108,1.4735835328021871
55,0.003734567901234567901234567901,110,1.3830055719341268
56,0.003871604938271604938271604938,112,-1.8804638502835842
57,0.004011111111111111111111111111,114,2.848955344916007
58,0.004153086419753086419753086419,116,2.0454051985492026
59,0.004297530864197530864197530865,118,-4.1140137566738035
60,0.004444444444444444444444444445,120,0.7911682422087504
61,0.004593827160493827160493827161,122,2.6084009753876836
62,0.004745679012345679012345679012,124,-4.170546374024722
63,0.0049,126,0.6605623962902316
64,0.005056790123456790123456790123,128,1.606645514724155
65,0.005216049382716049382716049382,130,-0.6991430374450571
66,0.005377777777777777777777777777,132,0.5852753655374584
67,0.005541975308641975308641975308,134,-1.3277103774129455
68,0.005708641975308641975308641976,136,-1.205607845300099
69,0.005877777777777777777777777778,138,-0.5262237276821288
70,0.006049382716049382716049382716,140,2.224588514116292
71,0.006223456790123456790123456790,142,1.311909305265066
72,0.0064,144,2.5137254310672534
73,0.006579012345679012345679012345,146,-2.3515004045423464
74,0.006760493827160493827160493827,148,4.474183145732825
75,0.006944444444444444444444444444,150,-1.3404125329781975
76,0.007130864197530864197530864197,152,1.703069965023985
77,0.007319753086419753086419753087,154,-3.418758456145865
78,0.007511111111111111111111111112,156,-0.25503425218014975
79,0.007704938271604938271604938272,158,2.934101814870559
80,0.007901234567901234567901234568,160,-1.5915855135631987
81,0.0081,162,-3.11636020422254
82,0.008301234567901234567901234568,164,-0.7941231347765186
83,0.008504938271604938271604938271,166,-1.7316317465697866
84,0.008711111111111111111111111110,168,-0.16013354687269757
85,0.008919753086419753086419753086,170,3.888994240132279
86,0.009130864197530864197530864198,172,-2.1852670316050515
87,0.009344444444444444444444444445,174,0.5111001189455309
88,0.009560493827160493827160493828,176,1.9538890138933622
89,0.009779012345679012345679012346,178,1.0922722618700598
90,0.01,180,1.2074577631305081
91,0.01022345679012345679012345679,182,-5.573896896894231
92,0.01044938271604938271604938271,184,-0.05849689791721255
93,0.01067777777777777777777777777,186,0.5724123763815634
94,0.01090864197530864197530864197,188,1.1670690173210347
95,0.01114197530864197530864197532,190,0.5724976388008343
96,0.01137777777777777777777777778,192,-1.5678814887775665
97,0.01161604938271604938271604939,194,-0.24175722641610767
98,0.01185679012345679012345679013,196,1.2658730611163571
99,0.0121,198,2.659609271137464
100,0.01234567901234567901234567901,200,-0.5385403865139348
101,0.01259382716049382716049382716,202,0.2934732637663692
102,0.01284444444444444444444444444,204,-2.174593484461517
103,0.01309753086419753086419753085,206,1.2880669168267838
104,0.01335308641975308641975308643,208,0.6315629265712481
105,0.01361111111111111111111111112,210,3.2853901797666065
106,0.01387160493827160493827160494,212,1.3649849198406778
107,0.01413456790123456790123456790,214,-4.333165440758125
108,0.0144,216,0.3164752105671305
109,0.01466790123456790123456790123,218,2.012658087518191
110,0.01493827160493827160493827160,220,0.24285412651729962
111,0.01521111111111111111111111110,222,0.6442908620479807
112,0.01548641975308641975308641974,224,1.1848585639472577
113,0.01576419753086419753086419754,226,1.7450522649769227
114,0.01604444444444444444444444445,228,2.833224208543491
115,0.01632716049382716049382716050,230,-2.81543224064894
116,0.01661234567901234567901234568,232,-0.708428727840573
117,0.0169,234,-1.0798872092011012
118,0.01719012345679012345679012345,236,2.0608234508680705
119,0.01748271604938271604938271604,238,-0.502558624225799
120,0.01777777777777777777777777777,240,-1.5996403998215323
121,0.01807530864197530864197530863,242,-1.950563850066757
122,0.01837530864197530864197530865,244,3.435998607975563
123,0.01867777777777777777777777779,246,-2.882789552525456
124,0.01898271604938271604938271606,248,-2.69095767101883
125,0.01929012345679012345679012346,250,2.5816888093885844
126,0.0196,252,-1.070821868655994
127,0.01991234567901234567901234568,254,0.7607710489537947
128,0.02022716049382716049382716049,256,3.4342281742867384
129,0.02054444444444444444444444443,258,0.731476721402779
130,0.02086419753086419753086419752,260,4.321145136763348
131,0.02118641975308641975308641977,262,-0.37397841330408516
132,0.02151111111111111111111111112,264,-1.0139279528225396
133,0.02183827160493827160493827161,266,0.6785628107704016
134,0.02216790123456790123456790124,268,4.196933771708103
135,0.0225,270,-3.583499418683677
136,0.02283456790123456790123456790,272,-4.723227069380063
137,0.02317160493827160493827160493,274,1.9315419936095524
138,0.02351111111111111111111111110,276,-1.3844909188004555
139,0.02385308641975308641975308641,278,-1.5202362331104033
140,0.02419753086419753086419753088,280,3.051266130898933
141,0.02454444444444444444444444445,282,4.280054090739009
142,0.02489382716049382716049382717,284,-0.8901678616276465
143,0.02524567901234567901234567902,286,0.6486502004489022
144,0.0256,288,-6.051936412909906
145,0.02595679012345679012345679012,290,1.0080908971857947
146,0.02631604938271604938271604938,292,-2.0303659029242906
147,0.02667777777777777777777777777,294,4.89253647728283
148,0.02704197530864197530864197529,296,1.022583489751277
149,0.02740864197530864197530864199,298,0.6368215164836639
150,0.02777777777777777777777777779,300,0.9956162619719977
151,0.02814938271604938271604938272,302,1.4396195856429026
