,Mass (amu),Time (microseconds),Amplitude
0,0,0,-3.50356922143664
1,0.000001234567901234567901234567901,2,-0.32957009736861986
2,0.000004938271604938271604938271604,4,0.7870426217935944
3,0.00001111111111111111111111111111,6,0.27813096430811685
4,0.00001975308641975308641975308642,8,-2.184230963162514
5,0.00003086419753086419753086419754,10,2.249403204141512
6,0.00004444444444444444444444444445,12,0.04638101953152944
7,0.00006049382716049382716049382716,14,1.5591215060103245
8,0.00007901234567901234567901234568,16,1.7284467874424987
9,0.0001,18,1.5359386700159958
10,0.0001234567901234567901234567901,20,1.8427046540703815
11,0.0001493827160493827160493827160,22,-0.016764483672795986
12,0.0001777777777777777777777777777,24,-3.53760332866109
13,0.0002086419753086419753086419752,26,0.9265003988187598
14,0.0002419753086419753086419753088,28,0.659135354428178
15,0.0002777777777777777777777777779,30,2.2403507736719437
16,0.0003160493827160493827160493828,32,0.9961561198990999
17,0.0003567901234567901234567901235,34,5.375525069943108
18,0.0004,36,-2.676293531583399
19,0.0004456790123456790123456790123,38,-1.6833208646035038
20,0.0004938271604938271604938271604,40,-0.5737899627098674
21,0.0005444444444444444444444444443,42,-0.9308416756796084
22,0.0005975308641975308641975308640,44,-1.7790358579176688
23,0.0006530864197530864197530864200,46,2.0501074934655303
24,0.0007111111111111111111111111113,48,-0.5520317382552605
25,0.0007716049382716049382716049384,50,-0.09022572815811285
26,0.0008345679012345679012345679013,52,2.339567579834893
27,0.0009,54,0.917749651920623
28,0.0009679012345679012345679012345,56,-0.4519109205700007
29,0.001038271604938271604938271605,58,1.0625521601156709
30,0.001111111111111111111111111111,60,-2.0094273229768227
31,0.001186419753086419753086419753,62,0.6169022083528969
32,0.001264197530864197530864197531,64,1.0634879341241543
33,0.001344444444444444444444444445,66,1.9968435605218147
34,0.001427160493827160493827160494,68,3.0998715879983294
35,0.001512345679012345679012345679,70,-0.604729513285145
36,0.0016,72,-3.94394388260664
37,0.001690123456790123456790123457,74,1.1096185121596172
38,0.001782716049382716049382716049,76,-1.9310853554834049
39,0.001877777777777777777777777777,78,-3.7794620025480827
40,0.001975308641975308641975308642,80,1.0334427789992662
41,0.002075308641975308641975308642,82,1.2231754942326847
42,0.002177777777777777777777777778,84,0.8157632784942571
43,0.002282716049382716049382716050,86,0.040531419428237986
44,0.002390123456790123456790123457,88,4.8215749386432725
45,0.0025,90,-0.8542557201601414
46,0.002612345679012345679012345679,92,-0.2197714249502746
47,0.002727160493827160493827160494,94,4.299953839076798
48,0.002844444444444444444444444444,96,0.5518786094680403
49,0.002964197530864197530864197530,98,-1.4984918158757985
50,0.003086419753086419753086419754,100,0.06187700771583845
51,0.003211111111111111111111111111,102,-1.7629196687569746
52,0.003338271604938271604938271605,104,-2.3730453655356354
53,0.003467901234567901234567901235,106,-2.6186233355185067
54,0.0036,108,-3.386369639418135
55,0.003734567901234567901234567901,110,-0.7980840394151187
56,0.003871604938271604938271604938,112,0.8337542443879612
57,0.004011111111111111111111111111,114,-3.9313754565801915
58,0.004153086419753086419753086419,116,-1.8115206663194405
59,0.004297530864197530864197530865,118,0.7818571176256804
60,0.004444444444444444444444444445,120,-1.9834756586770625
61,0.004593827160493827160493827161,122,3.768292006100696
62,0.004745679012345679012345679012,124,-3.3325881128671813
63,0.0049,126,0.18398258289934355
64,0.005056790123456790123456790123,128,2.0893600338197196
65,0.005216049382716049382716049382,130,2.278607023149749
66,0.005377777777777777777777777777,132,0.9423624437127542
67,0.005541975308641975308641975308,134,-3.9615208699848847
68,0.005708641975308641975308641976,136,0.828501929390765
69,0.005877777777777777777777777778,138,3.0616675640351265
70,0.006049382716049382716049382716,140,1.7222955849435684
71,0.006223456790123456790123456790,142,-2.1346490714018844
72,0.0064,144,-2.0215292694155056
73,0.006579012345679012345679012345,146,3.023194875357721
74,0.006760493827160493827160493827,148,3.1696339529272755
75,0.006944444444444444444444444444,150,0.5385202687862845
76,0.007130864197530864197530864197,152,-0.05581703979962944
77,0.007319753086419753086419753087,154,-1.0418757826367935
78,0.007511111111111111111111111112,156,1.4064524931768954
79,0.007704938271604938271604938272,158,1.6297067575372812
80,0.007901234567901234567901234568,160,0.19153571365182884
81,0.0081,162,-2.827918070394651
82,0.008301234567901234567901234568,164,-2.777040780501087
83,0.008504938271604938271604938271,166,1.5741665882466225
84,0.008711111111111111111111111110,168,3.670490692728241
85,0.008919753086419753086419753086,170,-0.7859664122439091
86,0.009130864197530864197530864198,172,-0.08643906886781094
87,0.009344444444444444444444444445,174,5.055372192890392
88,0.009560493827160493827160493828,176,1.7562516918303799
89,0.009779012345679012345679012346,178,2.5970242066313793
90,0.01,180,-0.26418932570374415
91,0.01022345679012345679012345679,182,-0.5487529661358383
92,0.01044938271604938271604938271,184,1.5430673716470618
93,0.01067777777777777777777777777,186,-0.8066538122899332
94,0.01090864197530864197530864197,188,0.09248346602453697
95,0.01114197530864197530864197532,190,-4.1805050423752395
96,0.01137777777777777777777777778,192,2.37757060297097
97,0.01161604938271604938271604939,194,0.44618091412935346
98,0.01185679012345679012345679013,196,-3.284595468071534
99,0.0121,198,4.937737586808839
100,0.01234567901234567901234567901,200,3.5551941305023016
101,0.01259382716049382716049382716,202,2.2723157173369497
102,0.01284444444444444444444444444,204,0.44213738433592686
103,0.01309753086419753086419753085,206,-0.050863756558505085
104,0.01335308641975308641975308643,208,2.639578998023414
105,0.01361111111111111111111111112,210,3.277855314414851
106,0.01387160493827160493827160494,212,-2.805339919905253
107,0.01413456790123456790123456790,214,0.03854909847589068
108,0.0144,216,-2.478531896943624
109,0.01466790123456790123456790123,218,1.594013720934699
110,0.01493827160493827160493827160,220,0.031004904518975623
111,0.01521111111111111111111111110,222,-0.43567671813086156
112,0.01548641975308641975308641974,224,0.36033910680211645
113,0.01576419753086419753086419754,226,0.3527650204541797
114,0.01604444444444444444444444445,228,0.5556346442592055
115,0.01632716049382716049382716050,230,-0.32764816551348447
116,0.01661234567901234567901234568,232,1.247604107069095
117,0.0169,234,1.2223940169064604
118,0.01719012345679012345679012345,236,-0.910065546044492
119,0.01748271604938271604938271604,238,-3.5562063038776515
120,0.01777777777777777777777777777,240,0.30380787531715686
121,0.01807530864197530864197530863,242,1.2029194678582023
122,0.01837530864197530864197530865,244,-0.7767388077546671
123,0.01867777777777777777777777779,246,0.19888639645234701
124,0.01898271604938271604938271606,248,1.7289036598044132
125,0.01929012345679012345679012346,250,-1.8762071758196155
126,0.0196,252,1.190341880792359
127,0.01991234567901234567901234568,254,2.113283568630205
128,0.02022716049382716049382716049,256,2.867543105306424
129,0.02054444444444444444444444443,258,0.5670165556337745
130,0.02086419753086419753086419752,260,-3.0231762793697734
131,0.02118641975308641975308641977,262,0.20781949433568722
132,0.02151111111111111111111111112,264,-1.1381205280606248
133,0.02183827160493827160493827161,266,0.9945138856826748
134,0.02216790123456790123456790124,268,-0.5128592841740419
135,0.0225,270,-2.889264820468847
136,0.02283456790123456790123456790,272,0.5978185744669287
137,0.02317160493827160493827160493,274,-0.24251996766449435
138,0.02351111111111111111111111110,276,-1.5328714550067346
139,0.02385308641975308641975308641,278,0.786714799145522
140,0.02419753086419753086419753088,280,0.6015358365190957
141,0.02454444444444444444444444445,282,0.38440009942209713
142,0.02489382716049382716049382717,284,1.5975482234704959
143,0.02524567901234567901234567902,286,-3.3715295194351067
144,0.0256,288,-0.7618702649706925
145,0.02595679012345679012345679012,290,2.258111780315016
146,0.02631604938271604938271604938,292,-2.7097142387939375
147,0.02667777777777777777777777777,294,1.1089932216580265
148,0.02704197530864197530864197529,296,-2.777986812382849
149,0.02740864197530864197530864199,298,-1.1808062666704304
150,0.02777777777777777777777777779,300,-1.3564862643587934
151,0.02814938271604938271604938272,302,1.0074649080421165
152,0.02852345679012345679012345679,304,-1.20319642961818
153,0.0289,306,-1.3809753068625137
154,0.02927901234567901234567901234,308,-0.850933589955948
155,0.02966049382716049382716049382,310,-2.639685841904926
156,0.03004444444444444444444444443,312,-0.3448068074101478
157,0.03043086419753086419753086418,314,-4.151953020267265
158,0.03081975308641975308641975310,316,-1.5455763722303464
159,0.03121111111111111111111111112,318,-3.231044756322461
160,0.03160493827160493827160493828,320,-4.148687040519636
161,0.03200123456790123456790123457,322,0.3543858104389009
162,0.0324,324,-2.7454884033897
163,0.03280123456790123456790123456,326,-2.943993888625522
164,0.03320493827160493827160493826,328,1.8271663428029765
165,0.03361111111111111111111111110,330,0.958428189421379
166,0.03401975308641975308641975307,332,-2.1629054372044787
167,0.03443086419753086419753086421,334,2.0317230044969787
168,0.03484444444444444444444444446,336,0.5835406063551801
169,0.03526049382716049382716049384,338,-1.0267524902298875
170,0.03567901234567901234567901235,340,-2.6885637870911023
171,0.0361,342,-0.031820302058433406
172,0.03652345679012345679012345679,344,1.400652857177783
173,0.03694938271604938271604938271,346,-3.2631374022927524
174,0.03737777777777777777777777776,348,1.9195375301603077
175,0.03780864197530864197530864196,350,-3.2970822064153795
176,0.03824197530864197530864197533,352,-2.9459882208716808
177,0.03867777777777777777777777779,354,-0.1787620916101066
178,0.03911604938271604938271604939,356,0.31110672335902945
179,0.03955679012345679012345679013,358,0.430111395856703
180,0.04,360,-2.3699692255242777
181,0.04044567901234567901234567901,362,0.6876362002580079
182,0.04089382716049382716049382715,364,1.352274908165616
183,0.04134444444444444444444444443,366,1.572084690806961
184,0.04179753086419753086419753085,368,-0.9036909578716279
185,0.04225308641975308641975308644,370,-2.7246919491078088
186,0.04271111111111111111111111112,372,3.0258704191166457
187,0.04317160493827160493827160495,374,-2.585582581676419
188,0.04363456790123456790123456791,376,-0.08677569283819701
189,0.0441,378,-2.5163897533901656
190,0.04456790123456790123456790123,380,0.7783208671242443
191,0.04503827160493827160493827160,382,-3.046488786599098
192,0.04551111111111111111111111110,384,-0.9448573263169914
193,0.04598641975308641975308641973,386,-0.62602678373912
194,0.04646419753086419753086419755,388,-4.981020485406144
195,0.04694444444444444444444444446,390,0.15941208650390892
196,0.04742716049382716049382716050,392,0.6068852952197302
197,0.04791234567901234567901234568,394,0.9614445520140025
198,0.0484,396,0.02233667977707998
199,0.04889012345679012345679012345,398,0.6637658224398179
200,0.04938271604938271604938271604,400,-0.22955609916004308
201,0.04987777777777777777777777776,402,2.4196666542038336
202,0.05037530864197530864197530862,404,-0.08892933246295191
203,0.05087530864197530864197530866,406,2.742752187017761
204,0.05137777777777777777777777779,408,-0.26266939157699026
205,0.05188271604938271604938271606,410,3.6901955957017676
206,0.05239012345679012345679012346,412,-0.32431062915633213
207,0.0529,414,1.0355799770759404
208,0.05341234567901234567901234567,416,1.0851920744192687
209,0.05392716049382716049382716048,418,-0.21691226735119964
210,0.05444444444444444444444444443,420,-0.5633362076313453
211,0.05496419753086419753086419751,422,4.047814195194701
212,0.05548641975308641975308641977,424,-0.5216446219111824
213,0.05601111111111111111111111113,426,1.015912888664066
214,0.05653827160493827160493827162,428,0.90239809322479
215,0.05706790123456790123456790124,430,1.424617678377279
216,0.0576,432,0.5096625062875483
217,0.05813456790123456790123456790,434,0.46560147484502973
218,0.05867160493827160493827160493,436,-1.3832158540562414
219,0.05921111111111111111111111109,438,-2.263898123941368
220,0.05975308641975308641975308640,440,0.15536188566501374
221,0.06029753086419753086419753089,442,1.1377611208019012
222,0.06084444444444444444444444446,444,-1.8765848881135463
223,0.06139382716049382716049382717,446,-0.36533077783452234
224,0.06194567901234567901234567902,448,-0.6208546222473752
225,0.0625,450,0.8081844480862915
226,0.06305679012345679012345679012,452,-2.06763326767869
227,0.06361604938271604938271604937,454,-2.7703429273298292
228,0.06417777777777777777777777776,456,-2.9241675406745458
229,0.06474197530864197530864197529,458,0.32572360575239867
230,0.06530864197530864197530864200,460,2.5697354715857537
231,0.06587777777777777777777777779,462,-0.03378287101156334
232,0.06644938271604938271604938273,464,0.7865206726903061
233,0.06702345679012345679012345680,466,0.2562424983939734
234,0.0676,468,-0.12063589071190166
235,0.06817901234567901234567901234,470,-1.6809261432889926
236,0.06876049382716049382716049382,472,-0.5579545366739679
237,0.06934444444444444444444444443,474,-1.4170712878088698
238,0.06993086419753086419753086417,476,1.0203778639904475
239,0.07051975308641975308641975311,478,3.5404088666757594
240,0.07111111111111111111111111113,480,-0.37817325136526925
241,0.07170493827160493827160493828,482,1.1237776367030523
242,0.07230123456790123456790123457,484,-0.7048077623140785
243,0.0729,486,-2.876951891423201
244,0.07350123456790123456790123456,488,-1.8751262338210057
245,0.07410493827160493827160493826,490,0.18783182464844267
246,0.07471111111111111111111111109,492,2.341583941456803
247,0.07531975308641975308641975306,494,-0.3984376702898584
248,0.07593086419753086419753086422,496,-0.35724170018335205
249,0.07654444444444444444444444446,498,1.4570845214358457
250,0.07716049382716049382716049384,500,-0.6352653168563159
251,0.07777901234567901234567901235,502,-3.1605801242022338
252,0.0784,504,0.21382171841091085
253,0.07902345679012345679012345678,506,1.6076950747401957
254,0.07964938271604938271604938270,508,-1.484192305114875
255,0.08027777777777777777777777776,510,-2.610388320853095
256,0.08090864197530864197530864195,512,-3.1314480133193423
257,0.08154197530864197530864197533,514,-1.6767647759387792
